longitud;latitud;altura;calle;tipo;superficie;fecha;tamaño
-58.409831459752105;-34.58113878085301;2598;SALGUERO JERONIMO;Hormigon;3.83;08-09-2008;Vado Simple
-58.407725152815658;-34.57946571991647;3501;SEGUI JUAN FRANCISCO;Hormigon;4.86;08-09-2008;Vado Simple
-58.405894921002599;-34.577799098131536;3399;CASTEX;Hormigon;13.88;08-09-2008;Vado Doble
-58.405127201718273;-34.576679203818244;3401;GELLY;Hormigon;4.28;08-09-2008;Vado Simple
-58.406013832450832;-34.577918078324515;3398;CASTEX;Hormigon;19.96;08-09-2008;Vado Doble
-58.406164407234549;-34.57782767974102;2998;SALGUERO JERONIMO;Hormigon;12.58;08-09-2008;Vado Doble
-58.40519319661491;-34.577015255894516;3075;SALGUERO JERONIMO;Hormigon;4.46;08-09-2008;Vado Simple
-58.406045495700099;-34.577708699692877;3002;SALGUERO JERONIMO;Hormigon;16.15;08-09-2008;Vado Doble
-58.407165265091017;-34.578820547024101;2602;DEL LIBERTADOR;Hormigon;12.79;08-09-2008;Vado Doble
-58.409449398345203;-34.581031464019262;3501;CABELLO;Hormigon;15.77;08-09-2008;Vado Doble
-58.425324560305356;-34.580481833262496;4798;GUEMES;Hormigon;6.99;10-10-2008;Vado Simple
-58.422751917444643;-34.582109810736114;4499;GUEMES;Hormigon;6.40;10-10-2008;Vado Simple
-58.431360855760538;-34.574856122622442;180;CAMPOS LUIS MARIA;Hormigon;3.90;06-10-2008;Vado Doble
-58.403911414277651;-34.581360380827398;2202;DEL LIBETADOR;Hormigon;3.83;06-10-2008;Vado Doble
-58.403898644582661;-34.581475812528353;2750;ORTIZ DE OCAMPO;Hormigon;2.68;06-10-2008;Vado Doble
-58.429002170981825;-34.585308970536495;5002;NICARAGUA;Hormigon;17.32;06-10-2008;Vado Doble
-58.42868494386861;-34.585314129707555;1901;URIARTE;Hormigon;15.55;06-10-2008;Vado Doble
-58.404871048086292;-34.576721311390656;3498;ALCORTA FIGUEROA PRES;Hormigon;4.14;06-10-2008;Vado Simple
-58.404947174224503;-34.576721347433725;3099;SALGUERO JERONIMO;Hormigon;5.55;06-10-2008;Vado Simple
-58.405023376470169;-34.576611192701371;3502;ALCORTA FIGUEROA PRES;Hormigon;3.73;06-10-2008;Vado Simple
-58.424720362381478;-34.58235667392595;2301;URIARTE;Hormigon;3.95;06-10-2008;Vado Simple
-58.424720336124601;-34.582414392841166;4499;CHARCAS;Hormigon;3.68;06-10-2008;Vado Simple
-58.422856181134968;-34.582214789822565;4498;GUEMES;Hormigon;4.17;04-11-2008;Vado Simple
-58.422945221126774;-34.582212443318284;2399;THAMES;Hormigon;4.07;04-11-2008;Vado Simple
-58.464015720291265;-34.570669630270032;3398;LA PAMPA;Hormigon;16.20;12-11-2008;Vado Doble
-58.424480723900601;-34.570960385953242;4002;DEL LIBERTADOR;Hormigon;3.68;12-11-2008;Vado Simple
-58.424474880057303;-34.571141469234156;3298;DORREGO;Hormigon;2.80;12-11-2008;Vado Simple
-58.464162091540494;-34.570746314324033;3402;LA PAMPA;Hormigon;17.64;12-11-2008;Vado Doble
-58.426705016479922;-34.569664873776297;4199;DEL LIBERTADOR;Hormigon;29.83;12-11-2008;Vado Simple
-58.413420887589119;-34.575939815446027;3202;DEL LIBERTADOR;Hormigon;7.04;12-11-2008;Vado Simple
-58.4133805218218;-34.576001749258836;3198;"REPUBLICA DE LA INDIA";Hormigon;4.60;12-11-2008;Vado Simple
-58.428855657487574;-34.577532713037272;4902;SANTA FE;Hormigon;3.99;04-11-2008;Vado Simple
-58.450610175848134;-34.577333613613369;801;CONDE;Hormigon;14.47;04-11-2008;Vado Doble
-58.428706576265597;-34.573402231285336;1;BAEZ;Hormigon;4.62;04-11-2008;Vado Simple
-58.428900254917814;-34.57347095364188;2;BAEZ;Hormigon;6.07;04-11-2008;Vado Simple
-58.428841686835938;-34.585222200674018;1902;URIARTE;Hormigon;15.80;04-11-2008;Vado Doble
-58.428849914535952;-34.58540760774293;1899;URIARTE;Hormigon;19.61;04-11-2008;Vado Doble
-58.455993908694417;-34.574979862295471;1202;CONDE;Hormigon;3.39;09-12-2008;Vado Simple
-58.455977301283347;-34.575025640421778;3201;LORETO VIRREY;Hormigon;3.62;09-12-2008;Vado Simple
-58.445831318774978;-34.582478246773945;101;"ALVAREZ THOMAS";Hormigon;11.56;09-12-2008;Vado Doble
-58.444322874083987;-34.58310291205435;1601;DORREGO;Hormigon;4.25;09-12-2008;Vado Simple
-58.444306256640246;-34.583157844324802;6099;VEGA NICETO CNEL;Hormigon;3.80;09-12-2008;Vado Simple
-58.461878924650094;-34.569380475385366;1799;"FREIRE RAMON CAP. GRAL.";Hormigon;21.19;10-12-2008;Vado Doble
-58.462019486407819;-34.569461867770151;3202;LA PAMPA;Hormigon;17.20;10-12-2008;Vado Doble
-58.4148759541036;-34.578300629218127;3998;REPUBLICA DE LA INDIA;Hormigon;3.60;10-12-2008;Vado Simple
-58.41547810859354;-34.579224366950619;2898;REPUBLICA DE LA INDIA;Hormigon;3.18;10-12-2008;Vado Simple
-58.416029573407705;-34.58005888020395;2798;REPUBLICA DE LA INDIA;Hormigon;3.22;10-12-2008;Vado Simple
-58.460835477282238;-34.568781003269528;3098;LA PAMPA;Hormigon;18.37;10-12-2008;Vado Doble
-58.414030244722973;-34.5770204065307;3101;REPUBLICA DE LA INDIA;Hormigon;3.18;10-12-2008;Vado Simple
-58.407182275245745;-34.584755582221177;2402;DIAZ CNEL;Hormigon;6.90;13-01-2009;Vado Simple
-58.407695676567897;-34.585514031041185;2302;DIAZ CNEL;Hormigon;6.90;13-01-2009;Vado Simple
-58.409331237067455;-34.582623564885466;3502;LAS HERAS GRAL;Hormigon;4.68;13-01-2009;Vado Simple
-58.40915990748595;-34.582675961590141;3498;LAS HERAS GRAL;Hormigon;4.10;13-01-2009;Vado Simple
-58.408338153520184;-34.582932709870576;3402;LAS HERAS GRAL;Hormigon;4.59;13-01-2009;Vado Simple
-58.410241687742676;-34.582553122749204;2497;SALGUERO JERONIMO;Hormigon;4.67;13-01-2009;Vado Simple
-58.410171938534752;-34.582492750245272;2499;SALGUERO JERONIMO;Hormigon;3.71;13-01-2009;Vado Simple
-58.416945040090269;-34.581440795144317;4101;LAS HERAS GRAL;Hormigon;3.97;13-01-2009;Vado Simple
-58.420314128512459;-34.580820221316934;3098;SARMIENTO;Hormigon;4.46;13-01-2009;Vado Simple
-58.406529486546674;-34.583729461253085;3002;PACHECO DE MELO;Hormigon;4.11;13-01-2009;Vado Simple
-58.406526259632756;-34.58381079095205;2498;DIAZ CNEL;Hormigon;4.16;13-01-2009;Vado Simple
-58.406789792271724;-34.58345148058995;3202;LAS HERAS GRAL;Hormigon;4.16;13-01-2009;Vado Simple
-58.436691340920234;-34.580999523076621;5801;COSTA RICA;Hormigon;30.30;22-01-2009;Vado Doble
-58.436797303222882;-34.581092522361985;5802;COSTA RICA;Hormigon;30.84;22-01-2009;Vado Doble
-58.436691285476471;-34.581177507130576;5798;COSTA RICA;Hormigon;29.17;22-01-2009;Vado Doble
-58.430025170777178;-34.573920536777088;101;HUERGO;Hormigon;4.31;22-01-2009;Vado Simple
-58.430595356519852;-34.573581986654538;199;HUERGO;Hormigon;4.60;22-01-2009;Vado Simple
-58.414728433754988;-34.578073384351192;3020;REPUBLICA DE LA INDIA;Hormigon;3.49;04-02-2009;Vado Simple
-58.410544789381781;-34.583784758618656;2401;SALGUERO GERONIMO;Hormigon;3.68;04-02-2009;Vado Simple
-58.410639721156528;-34.584159972027606;2397;SALGUERO GERONIMO;Hormigon;3.64;04-02-2009;Vado Simple
-58.441373820950894;-34.581887730677877;5998;GORRITI;Hormigon;17.30;13-02-2009;Vado Doble
-58.422180807484551;-34.591523450935448;1701;"ALVAREZ, JULIAN";Hormigon;10.57;13-02-2009;Vado Doble
-58.440458439883834;-34.582576178793794;5902;GORRITI;Hormigon;10.65;13-02-2009;Vado Doble
-58.436588885916926;-34.581085472555358;1901;"CARRANZA, ANGEL JUSTINIANO";Hormigon;34.57;13-02-2009;Vado Doble
-58.437401831540129;-34.581804055049318;5798;EL SALVADOR;Hormigon;12.17;13-02-2009;Vado Doble
-58.442663411982295;-34.584515996632845;5902;"VEGA, NICETO";Hormigon;13.63;13-02-2009;Vado Doble
-58.442552496923433;-34.584617880632436;5898;"VEGA, NICETO";Hormigon;12.97;13-02-2009;Vado Doble
-58.430152213281808;-34.574005829818518;2802;DORREGO (PLAZOLETA);Hormigon;3.78;13-02-2009;Vado Simple
-58.430072145764449;-34.57398033283458;2798;DORREGO (PLAZOLETA);Hormigon;3.80;13-02-2009;Vado Simple
-58.429542764754778;-34.573068163346676;2999;CLAY;Hormigon;12.47;13-02-2009;Vado Doble
-58.43153186899189;-34.574383228888948;1802;DORREGO;Hormigon;3.87;13-02-2009;Vado Simple
-58.430250780066864;-34.573980380453087;1898;DORREGO;Hormigon;4.07;13-02-2009;Vado Simple
-58.430780647803438;-34.573654432369139;2899;CLAY;Hormigon;3.33;13-02-2009;Vado Simple
-58.431815306117137;-34.574154020470665;2802;CLAY;Hormigon;6.51;13-02-2009;Vado Simple
-58.442317331361501;-34.582498308801874;1502;AREVALO;Hormigon;16.28;19-03-2009;Vado Doble
-58.440534477923215;-34.580943184192336;1698;AREVALO;Hormigon;17.68;19-03-2009;Vado Doble
-58.440407565262426;-34.581052874764872;1699;AREVALO;Hormigon;19.32;19-03-2009;Vado Doble
-58.443595526420864;-34.583609687112641;1402;AREVALO;Hormigon;16.74;19-03-2009;Vado Doble
-58.440669275506238;-34.579096780593467;98;CONESA;Hormigon;18.84;19-03-2009;Vado Doble
-58.442457366056473;-34.582620040887939;1492;AREVALO;Hormigon;15.01;19-03-2009;Vado Doble
-58.440547531867715;-34.578972077555846;2002;DORREGO;Hormigon;12.55;19-03-2009;Vado Doble
-58.439389644659684;-34.581862927404167;1699;RAVIGNANI EMILIO Dr.;Hormigon;12.99;19-03-2009;Vado Doble
-58.440371404722896;-34.585874195016324;1402;BONPLAND;Hormigon;12.83;19-03-2009;Vado Doble
-58.442521974231099;-34.584373553995718;5901;VEGA  NICETO;Hormigon;10.54;19-03-2009;Vado Doble
-58.443405567252888;-34.581914388422213;6098;CABRERA JOSE A.;Hormigon;13.69;19-03-2009;Vado Doble
-58.44154468792955;-34.579926061463759;1902;DORREGO;Hormigon;13.72;19-03-2009;Vado Doble
-58.443277118286147;-34.581793573702051;6099;CABRERA;Hormigon;13.20;19-03-2009;Vado Doble
-58.440080588188209;-34.57855115599174;2098;DORREGO;Hormigon;10.59;19-03-2009;Vado Doble
-58.439133930996071;-34.583311193109708;1601;CARRANZA ANGEL JUSTINIANO;Hormigon;3.36;19-03-2009;Vado Simple
-58.439122372915534;-34.583392283570802;5799;GORRITI;Hormigon;3.70;19-03-2009;Vado Simple
-58.442903823504977;-34.558269178151264;1202;LA PAMPA;Hormigon;15.04;19-03-2009;Vado Doble
-58.44236571370304;-34.580936127460959;6099;GORRITI;Hormigon;3.79;19-03-2009;Vado Simple
-58.422319713766633;-34.586047039710564;4301;PARAGUAY;Hormigon;4.00;19-03-2009;Vado Simple
-58.422221661551028;-34.586047007229098;2202;ARMENIA;Hormigon;3.97;19-03-2009;Vado Simple
-58.446393103519668;-34.580774892947339;3302;DUMONT SANTOS;Hormigon;5.45;19-03-2009;Vado Simple
-58.425305439390108;-34.581942274267675;4599;CHARCAS;Hormigon;11.56;19-03-2009;Vado Simple
-58.430995071272449;-34.588083138505311;1601;THAMES;Hormigon;6.64;19-03-2009;Vado Simple
-58.432690882242667;-34.587964313408797;1525;URIARTE;Hormigon;4.25;19-03-2009;Vado Simple
-58.427588284051225;-34.577986004970043;2498;HUMBOLDT;Hormigon;4.01;19-03-2009;Vado Simple
-58.427606194276429;-34.577924375061954;4802;SANTA FE;Hormigon;3.58;19-03-2009;Vado Simple
-58.427609242337851;-34.577764124782142;4801;SANTA FE (Plazoleta);Hormigon;8.07;19-03-2009;Vado Simple
-58.427546703424817;-34.577630975053737;4802;SANTA FE (Plazoleta);Hormigon;4.90;19-03-2009;Vado Simple
-58.427516938938346;-34.57752988497495;4801;SANTA FE;Hormigon;4.26;19-03-2009;Vado Simple
-58.423461501680109;-34.579865601063453;4398;SANTA FE;Hormigon;4.68;12-03-2009;Vado Simple
-58.423419743394099;-34.579809760108787;4399;SANTA FE;Hormigon;8.80;12-03-2009;Vado Simple
-58.464987128632792;-34.571214906664302;3520;LA PAMPA;Hormigon;6.50;01-04-2009;Vado Simple
-58.442490122761107;-34.581046311306437;1799;DORREGO;Hormigon;4.84;28-04-2009;Vado Simple
-58.42552208859685;-34.58558189481338;4802;GUATEMALA;Hormigon;7.74;28-04-2009;Vado Doble
-58.4262268167789;-34.585989097313778;4802;SOLER;Hormigon;3.57;28-04-2009;Vado Simple
-58.426220133041262;-34.586066093394315;1998;"BORGES, JORGE LUIS";Hormigon;3.72;28-04-2009;Vado Simple
-58.430393410991194;-34.59002747188098;1498;GURRUCHAGA;Hormigon;3.72;28-04-2009;Vado Simple
-58.43040673522092;-34.589966976955964;4902;GORRITI;Hormigon;3.29;28-04-2009;Vado Simple
-58.428189459029085;-34.589937131583227;4801;HONDURAS;Hormigon;15.31;28-04-2009;Vado Doble
-58.434509582341825;-34.590210137036678;1298;THAMES;Hormigon;11.20;28-04-2009;Vado Doble
-58.425207735612894;-34.580333263260989;2419;FRAY JUSTO SANTAMARIA DE ORO;Hormigon;9.59;28-04-2009;Vado Doble
-58.429158326557747;-34.586645818553734;1802;THAMES;Hormigon;5.71;28-04-2009;Vado Doble
-58.446917453996889;-34.579148433779039;3199;NEWBERY JORGE;Hormigon;11.82;04-06-2009;Vado Doble
-58.45885204123681;-34.577093542838071;1202;DELGADO;Hormigon;8.99;04-06-2009;Vado Doble
-58.456365881306354;-34.577400517531615;3402;ZABALA;Hormigon;16.28;04-06-2009;Vado Doble
-58.455247278471745;-34.577689579279252;3402;PEREZ GREGORIA;Hormigon;10.56;04-06-2009;Vado Doble
-58.458535024833921;-34.576992343323013;1199;DELGADO;Hormigon;15.88;04-06-2009;Vado Doble
-58.455470440483623;-34.576302192430155;999;"MARTINEZ, ENRIQUEZ GRAL";Hormigon;19.23;04-06-2009;Vado Doble
-58.443758044041566;-34.583756666769226;1398;AREVALO;Hormigon;12.96;04-06-2009;Vado Doble
-58.449217359869749;-34.579385571005169;3301;OLLEROS;Hormigon;10.71;04-06-2009;Vado Doble
-58.448552030101254;-34.578290157289786;3199;OLLEROS;Hormigon;3.87;04-06-2009;Vado Simple
-58.448612527889878;-34.578306844569063;601;CONDE;Hormigon;3.80;04-06-2009;Vado Simple
-58.448551992418196;-34.578512561038863;3202;OLLEROS;Hormigon;3.92;04-06-2009;Vado Simple
-58.448491495438759;-34.578490313636479;598;CONDE;Hormigon;3.83;04-06-2009;Vado Simple
-58.430669966256559;-34.587614943431824;5102;SANTA ROSA;Hormigon;4.31;04-06-2009;Vado Simple
-58.425263171732574;-34.585601074165567;2101;BORGES JORGE LUIS;Hormigon;7.07;04-06-2009;Vado Doble
-58.426103382627524;-34.585940494297397;4801;SOLER;Hormigon;3.47;04-06-2009;Vado Simple
-58.426022705336244;-34.585946030165225;2002;BORGES JORGE LUIS;Hormigon;3.21;04-06-2009;Vado Simple
-58.45670604320803;-34.57465302456;1298;CONDE;Hormigon;10.70;04-06-2009;Vado Doble
-58.420131875585348;-34.58248030485985;2499;GURRUCHAGA;Hormigon;3.72;04-06-2009;Vado Simple
-58.420064655015167;-34.582469161217183;3998;SANTA FE;Hormigon;3.44;04-06-2009;Vado Simple
-58.439306255744896;-34.584984813695755;1498;BONPLAND;Hormigon;3.88;04-06-2009;Vado Simple
-58.439312997264693;-34.584918093934668;3702;CABRERA JOSE A;Hormigon;3.92;04-06-2009;Vado Simple
-58.43912472212002;-34.585045939729127;3698;CABRERA JOSE A;Hormigon;3.93;04-06-2009;Vado Simple
-58.439191950448006;-34.585045952696909;1499;BONPLAND;Hormigon;3.85;04-06-2009;Vado Simple
-58.441245421165135;-34.581813225536798;5999;GORRITI;Hormigon;3.77;04-06-2009;Vado Simple
-58.441245436881729;-34.581752064542151;1601;AREVALO;Hormigon;3.96;04-06-2009;Vado Simple
-58.438107818067074;-34.584126233892782;1601;BONPLAND;Hormigon;15.36;04-06-2009;Vado Doble
-58.439276856339099;-34.580056165229649;5999;EL SALVADOR;Hormigon;14.00;04-06-2009;Vado Doble
-58.449938257402216;-34.573881038648246;2901;PALPA;Hormigon;3.85;04-06-2009;Vado Simple
-58.449949019967526;-34.573832110910672;902;CONESA;Hormigon;4.20;04-06-2009;Vado Simple
-58.425349608541858;-34.580242042765079;4801;GUEMES;Hormigon;7.46;04-06-2009;Vado Doble
-58.431929120373496;-34.58847007805489;5102;SORIA;Hormigon;3.71;04-06-2009;Vado Simple
-58.44347264425469;-34.583718724932012;1401;AREVALO;Hormigon;15.03;04-06-2009;Vado Doble
-58.477134451993095;-34.549988917008839;3199;GARCIA DEL RIO;Hormigón;17.01;22-11-2006;Vado Doble
-58.476994928960799;-34.550177880578545;3198;GARCIA DEL RIO;Hormigón;20.25;22-11-2006;Vado Doble
-58.476307038296909;-34.549822499639497;399;GARCIA DEL RIO;Hormigón;15.01;22-11-2006;Vado Doble
-58.476182541184002;-34.550026438844817;398;GARCIA DEL RIO;Hormigón;17.11;22-11-2006;Vado Doble
-58.475341901215486;-34.549627264310011;301;GARCIA DEL RIO;Hormigón;17.31;22-11-2006;Vado Doble
-58.475240751738646;-34.549833346725457;302;GARCIA DEL RIO;Hormigón;12.43;22-11-2006;Vado Doble
-58.473017379761302;-34.549395651442765;0;BOULEVARD GARCIA DEL RIO & VIDAL;Hormigón;21.34;15-01-2007;Vado Doble
-58.470930432823621;-34.546446820144766;4088;"SAN ISIDRO LABRADOR, AV.";Hormigón Premold;2.50;15-01-2007;Vado Simple
-58.474146625681144;-34.549400767068732;2899;"GARCIA DEL RIO, AV.";Hormigón;10.01;13-02-2007;Vado Doble
-58.474040715279877;-34.549592776898663;2898;"GARCIA DEL RIO, AV.";Hormigón;11.61;13-02-2007;Vado Doble
-58.474308700304888;-34.549438933495082;2901;"GARCIA DEL RIO, AV.";Hormigón;9.10;13-02-2007;Vado Doble
-58.474211902754234;-34.549628682031909;2902;"GARCIA DEL RIO, AV.";Hormigón;11.83;13-02-2007;Vado Doble
-58.475112082696505;-34.540909812333346;2501;PICO;Hormigón Premold;2.50;13-02-2007;Vado Simple
-58.475066239115634;-34.541015227894761;2502;PICO;Hormigón Premold;2.50;13-02-2007;Vado Simple
-58.473232410469379;-34.549212201281328;2801;"GARCIA DEL RIO, AV.";Hormigón;11.66;13-02-2007;Vado Doble
-58.473138751073925;-34.549417923559808;2802;"GARCIA DEL RIO, AV.";Hormigón;10.60;13-02-2007;Vado Doble
-58.453986936715225;-34.561737852249188;2001;CUBA;Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.453874496250833;-34.561752154698944;2199;ECHEVERRIA;Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.45459245464582;-34.560940082063965;2198;JURAMENTO;Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.454592446314315;-34.561025945232451;2099;CUBA;Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.461893102719735;-34.546787026728012;3502;3 DE FEBRERO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461910893493851;-34.546838550383193;1801;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460927933939274;-34.546452113522093;3498;11 DE SETIEMBRE DE 1888;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460843425463793;-34.546466833278402;1702;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460959071279312;-34.546319624860693;3502;11 DE SETIEMBRE DE 1888;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460976861150762;-34.546382189415013;1701;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460856773320835;-34.546264419562945;3501;11 DE SETIEMBRE DE 1888;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460781160683183;-34.546275459157471;1699;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461782640238759;-34.546932277577412;3498;3 DE FEBRERO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461831949670398;-34.54691972412509;1802;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461678332599988;-34.546891476857517;3499;3 DE FEBRERO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461666954214699;-34.546836553830225;1798;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.4617902283685;-34.546740831986121;3501;3 DE FEBRERO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.461733333005995;-34.546753385362152;1799;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460015991867031;-34.545893097793432;1601;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.460008407683226;-34.545838174685947;3502;ARRIBEÑOS;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459960990938448;-34.545977834822239;1602;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459894613369464;-34.545990387130018;3498;ARRIBEÑOS;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459852896730283;-34.545809925075162;1599;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459911688323551;-34.545794234162905;3501;ARRIBEÑOS;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459786516544085;-34.545900938668147;1598;NUÑEZ;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459797893893509;-34.545946446517952;3499;ARRIBEÑOS;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.473855574288116;-34.543489006611047;4498;SAN ISIDRO LABRADOR;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.450171003332677;-34.55402402829543;6298;DEL LIBERTADOR;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.450224112035343;-34.554011479935575;1502;BLANCO ENCALADA;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459787860188861;-34.544532014042218;7501;DEL LIBERTADOR;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459624763951489;-34.544557117679133;1499;LARRALDE CRISOLOGO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.459495800918326;-34.544659114130965;1498;LARRALDE CRISOLOGO;Hormigón Premold;2.50;04-05-2007;Vado Simple
-58.471017510647016;-34.548776888437665;2598;GARCIA DEL RIO;Hormigón;12.77;27-07-2007;Vado Doble
-58.470912952081441;-34.548985833139334;2599;GARCIA DEL RIO;Hormigón;20.01;27-07-2007;Vado Doble
-58.469954408413017;-34.548792234426308;2501;GARCIA DEL RIO;Hormigón;12.55;27-07-2007;Vado Doble
-58.470050019676194;-34.548574098915438;2502;GARCIA DEL RIO;Hormigón;9.37;27-07-2007;Vado Doble
-58.469936271246397;-34.548566988970656;2498;GARCIA DEL RIO;Hormigón;7.74;27-07-2007;Vado Doble
-58.469852114833664;-34.548763268673945;2499;GARCIA DEL RIO;Hormigón;9.65;27-07-2007;Vado Doble
-58.458502680427493;-34.561743814705579;2198;CIUDAD DE LA PAZ;Hormigón;22.51;27-07-2007;Vado Doble
-58.459267992977971;-34.562208143454768;2199;AMENABAR;Hormigón;21.36;27-07-2007;Vado Doble
